"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"133","EYT_2",0.3,"Height","Bed5IR","Bed2IR",0.332148111956172,0.0842658699274036,0.403576239922808,0.0647732671645688,23.6622857769967,2.93049613979533,22.1736430876537,2.23295586865549,0.0521136540652324,0.00325202078364126,0.0504756491553909,0.00252707923154031,19.0909090909091,13.1739788601722,19.0909090909091,10.883809088526,32.6086956521739,9.88274036013468,34.7826086956522,7.66884437989736,44.2857142857143,8.43811673650921,45.1428571428571,5.00340020440522
"134","EYT_2",0.3,"Height","EHT","Bed2IR",0.269290093450573,0.0887299223550226,0.414597558866092,0.0839545280254153,26.9967362579244,1.50116200243004,23.8366624904131,1.65756257015014,0.05573414177567,0.00142687710937583,0.0523605901772578,0.00177505268326448,13.6363636363636,10.7137391088871,24.5454545454545,10.5409255338946,32.1739130434783,5.10342517729247,41.304347826087,7.1735470555157,43.7142857142857,7.00501925654601,50,3.62655862183995
"135","EYT_2",0.3,"Height","Flat5IR","Bed2IR",0.293953219586895,0.0880106263112905,0.443066825148578,0.0720280037394316,25.6689108433505,4.14583391533058,22.5956856859532,3.07908840662929,0.0542012393806857,0.00431509200375768,0.0509059263200052,0.00336874341893868,16.3636363636364,11.1752054027793,25.4545454545455,11.9687379746252,37.8260869565217,12.3060462117993,43.4782608695652,10.0408742467761,46.2857142857143,7.35247964404525,52.8571428571429,10.5409255338946
"136","EYT_2",0.3,"Height","LHT","Bed2IR",0.306998501501755,0.0727726709651419,0.405369342204021,0.0633065983312234,27.3860031483559,4.51304083335391,25.298888037522,4.01009493885004,0.0562850703184852,0.00455442207291591,0.0541078516520519,0.00425748686815078,18.1818181818182,6.06060606060606,16.3636363636364,10.3208402217736,33.0434782608696,7.15889219433534,36.9565217391304,7.1735470555157,45.4285714285714,6.52224520695769,44.8571428571429,7.00501925654601
"137","EYT_2",0.3,"DTMT","Bed5IR","Bed2IR",0.469458759481915,0.0529229476342881,0.689032848730298,0.0412070488002165,8.88256037712448,1.13818081497058,5.98754227685584,0.807904039967757,0.0264417306296742,0.00168655827865573,0.021706704926116,0.00142124251488758,42.0158102766798,11.9647756163632,50.6916996047431,8.57460139053966,49.6739130434783,6.43632086258483,59.2391304347826,5.22477547634643,54.7391304347826,6.25861765788793,65.3312629399586,4.77580160201405
"138","EYT_2",0.3,"GY","Bed5IR","Bed2IR",0.49149828522519,0.0485103393096465,0.550933465632531,0.0405434955616535,0.0993810930442209,0.0125109891100045,0.0912137611348522,0.0113286133642182,0.0739416336356471,0.00493079874886572,0.0708425761070932,0.00467407925455574,19.5256916996047,10.5416232288932,27.9249011857708,10.9973389054581,37.2826086956522,6.43632086258483,40.2173913043478,6.48348813112457,50.8695652173913,4.77021698257563,51.8095238095238,5.96246957393112
"139","EYT_2",0.3,"Height","Bed5IR","Bed2IR",0.308668428789504,0.0714718779600653,0.394785120362454,0.0567332156874855,25.707810439135,3.39504896130831,23.9089791262489,2.84895902279852,0.0543632529128343,0.00372459255628062,0.0524474350450508,0.00321712686992881,17.5889328063241,9.93039663432595,18.4584980237154,8.67965697974672,30.9782608695652,8.25168102735052,34.4565217391304,7.37294124894752,42.0703933747412,7.74289244624097,45.5424430641822,5.45205607116247
"140","EYT_2",0.3,"DTHD","EHT","Bed2IR",0.472056518379436,0.0600515983072261,0.759216708720907,0.0314501489430586,10.4081560063522,1.29888090560832,5.67526371546554,0.716910223999077,0.0415724548458938,0.00257420517794142,0.0306943010503027,0.0019388481175929,37.9841897233202,11.527116145933,55.296442687747,11.7580585089503,43.1521739130435,7.57265081028421,60.1086956521739,5.05048633279918,49.639751552795,5.49210275402244,66.8260869565217,4.48314008696438
"141","EYT_2",0.3,"DTMT","EHT","Bed2IR",0.459915685169409,0.0585997123933764,0.632372905523665,0.0457222108392122,8.76687319867695,1.02724259170764,6.61031760689817,0.623719944306348,0.0262833294807016,0.00158392550875628,0.022835966904957,0.00109121624947659,41.5217391304348,11.331123611803,44.5849802371541,10.6426954560237,45,6.80542427934719,50.5434782608696,6.86999245550334,51.0041407867495,6.27926614136918,56.2567287784679,5.90086619549964
"142","EYT_2",0.3,"GY","EHT","Bed2IR",0.470456279199799,0.0482531959383956,0.493382227930081,0.0474890131138759,0.105916598398247,0.0155332703674758,0.102898399321055,0.0144860891482393,0.0762987313534813,0.00579939233918867,0.075212542538483,0.00557688197665462,20.8695652173913,9.61923859573291,18.596837944664,8.60198335289762,37.7173913043478,5.56592351069548,35.9782608695652,4.20089249581762,49.2049689440994,4.530352974645,49.8550724637681,3.81631641388433
